,coord_ra,coord_dec,g_psfMag,g_psfMagErr,i_psfMag,i_psfMagErr,r_psfMag,r_psfMagErr,detect_isIsolated,toros_id,star_id,toros_field_id,source_id,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,teff_val,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,x,y,var_id,var_type,var_period,object_type,xcen,ycen,chip,master_mag,master_mag_er,master_flux,master_flux_er,master_sky
19,4.7968865039336235,-71.71173989849576,19.6164,0.00399139,18.8789,0.00297846,,,True,152245,152245,FIELD_0e.001,4689876207289104640,4.796878156117153,-71.7117378478374,19.13545,19.5119438,18.5188942,,-0.0510291492858956,0.2508018992288534,0.2904478712444863,0.5099951660270352,-1.134067988415016,0.4124643740625077,9376.210414269766,8628.352779049814,--,--,0.0,Star,9376.153682888296,8628.133388034392,16,25.597085466965662,0.7628973887316375,173.09601429420968,143.3763487250721,-472.4609231876616
20,5.099687788874522,-71.71314777841779,21.0111,0.0112597,19.872,0.00433606,,,True,155836,155836,FIELD_0e.001,4689829894660096384,5.099644265364788,-71.7131407661927,20.29301,20.6720734,19.5240078,,-0.0762238650850984,0.6270932551501863,6.02098807370317,1.208383824094699,0.0364877392535439,0.8936572529527301,9383.054492494251,7938.918690031608,--,--,0.0,Star,9383.358618866929,7939.377968166454,16,26.001316989360255,1.1055785286126387,119.28736874657912,143.18857750597934,580.5122751468573
21,4.95658556215307,-71.6271856756952,19.0121,0.00366344,18.3296,0.00291126,,,True,137655,137655,FIELD_0e.001,4689881155094357248,4.956573068736985,-71.62718404474835,18.5714569,18.9529686,17.995697,,-0.2008699582333727,0.1674870117723816,0.9373810490138884,0.3159774999682052,-1.13020031059903,0.2554514028078842,9998.808247225992,8280.16833452792,--,--,0.0,Star,9999.136340315868,8280.06429129225,16,24.51866949584304,0.284568038276292,467.36206269175034,144.39890381208238,266.4230157781342
22,5.03786619169875,-71.62678832889192,18.2006,0.00226362,17.7072,0.00145045,,,True,120046,120046,FIELD_0e.001,4689881120734617728,5.037824047075587,-71.62678366096921,17.8589859,18.151825,17.3779488,,0.2619279964891616,0.1180337438050744,5.488769584656327,0.2056021612186691,-2.345354419696085,0.1637599107230781,10006.148036093646,8094.44869693188,--,--,0.0,Star,10006.22454108193,8094.176072679913,16,23.542584059561925,0.1176876543969669,1148.3853165448256,146.73808870223198,-261.8287184593626
23,5.030359474167212,-71.62788376944778,20.6035,0.011278,19.8663,0.00599187,,,True,147144,147144,FIELD_0e.001,4689881120733509248,5.030362727125212,-71.62788036457752,20.1742535,20.16809,19.559248,,-0.2563471486790653,0.6161398247011036,1.1440783699249468,1.1445543241811689,-1.0614201010094282,1.019589713353797,9997.797366669924,8111.321261056501,--,--,0.0,Star,9998.288328235854,8111.469578355078,16,25.1511906814971,0.5070313563695584,261.00268924499136,143.68258088120584,2172.3855025246667
24,4.96451096264368,-71.62938080889919,18.7269,0.00309345,18.1728,0.00264342,,,True,130337,130337,FIELD_0e.001,4689881155094354432,4.964464387765241,-71.62937582081943,18.3476868,18.7130032,17.8198357,,0.5019124671517449,0.1556101829470559,4.767461883128005,0.2908398055742044,-2.5057767886340367,0.2308679753078352,9983.354837663865,8261.729045324879,--,--,0.0,Star,9983.21878173518,8262.002547762562,16,24.087955477717287,0.1924232660414689,694.9268047542514,145.18473805532562,-246.195350546452
25,4.960344007624463,-71.62221196629261,20.0181,0.00721217,19.2301,0.00522556,,,True,163417,163417,FIELD_0e.001,4689881155093249152,4.960330702738712,-71.62221024133397,19.5207329,19.8953762,18.90344,,-0.6369727793724971,0.3269796089616102,1.0926397557420282,0.6194739200535876,-0.6876091134419169,0.5069739695466201,10035.08995034576,8272.475707404452,--,--,0.0,Star,10035.229968257858,8272.0931900165,16,28.66584605378654,12.830492828690645,10.251391823167664,142.80732737245114,-559.9976871059876
26,5.036315658390698,-71.61956115094488,19.5951,0.00538366,18.8865,0.00296649,,,True,151461,151461,FIELD_0e.001,4689881120734623232,5.036312480463601,-71.61955851985738,19.1387444,19.5281811,18.5943356,,0.1817006068826919,0.2666568902911162,0.2340729023383288,0.4909388317984958,-0.924980904022994,0.3803898549839782,10058.467521380047,8099.14553210769,--,--,0.0,Star,10058.287447978524,8099.08397100988,16,25.52031195787426,0.7110344725929477,185.77893614013703,143.42057138213963,-498.1033322263215
27,5.039195795572453,-71.60048699428599,20.5022,0.0104267,19.6771,0.00723849,,,True,160235,160235,FIELD_0e.001,4689881395611430144,5.039198587523442,-71.60048363112507,19.99981,20.3305416,19.29218,,-0.0015650207196597,0.5448959635775271,2.12135840886599,0.9621560634266,-1.5496148495931268,0.7518221857675902,10196.960606408236,8095.811451095556,--,--,0.0,Star,10197.155243047144,8096.060582795318,16,26.82873939590929,2.3652864518182337,55.67054799947845,142.9662614305863,-178.35293460163246
28,5.002112804761193,-71.6013525570815,19.7282,0.00590407,18.8487,0.00403255,,,True,154739,154739,FIELD_0e.001,4689881395612550528,5.0021160825374125,-71.60134848245227,19.1658459,19.662138,18.4901962,,0.1296503756336046,0.29258613700252,1.8103798863279856,0.5644591550154652,-1.2882817318648556,0.3960142848218794,10188.694047500216,8180.572315391528,--,--,0.0,Star,10189.141540725515,8180.895168915984,16,25.865858190039127,0.9762788637019076,135.1381529352944,143.2439161443674,-445.78229254823873
29,4.967875457153184,-71.60154325159995,18.8176,0.00326055,18.2665,0.00279471,,,True,135617,135617,FIELD_0e.001,4689881429972289408,4.967834574024039,-71.60153766327767,18.4461422,18.7509289,17.9277725,,0.128138631421442,0.1735453295935358,5.115383463448882,0.3258205966335899,-2.819724313789272,0.2468716675024953,10185.432075940333,8259.032757456329,--,--,0.0,Star,10185.248151667654,8259.092084469487,16,24.397411962046046,0.2548340426690204,522.5844345560108,144.58999202571138,-574.1828621846081
30,4.984332873069753,-71.60191423817203,19.059,0.00382158,17.6878,0.00201064,,,True,132372,132372,FIELD_0e.001,4689881434267054720,4.984351231448939,-71.60193745924131,18.1417828,18.7995987,17.3361721,,0.6403045319700144,0.1438292384287619,-2.0547487659027786,0.2702202129182648,8.32924420902537,0.2044645992316424,10183.448756190215,8221.14387316159,--,--,0.0,Star,10183.32803532195,8221.085184208576,16,24.202497019120106,0.2134795295631262,625.3489818173589,144.9449217504933,-410.4707395983062
